its_ash,2022-11-09,google-hangouts,i dont men
Laeloria,2022-11-09,google-hangouts,i dont trust any white men with long blond hair
CNsquared,2022-11-08,google-hangouts,more of a dripple
bellebuddy,2022-11-08,google-hangouts,T.T
Laeloria,2022-11-08,google-hangouts,that was the weapon
CNsquared,2022-11-08,google-hangouts,she said that then pretended to shoot me as food fell out of her mouth
bellebuddy,2022-11-08,google-hangouts,alex is currently my closest target so he goes first
bellebuddy,2022-11-08,google-hangouts,the murking has begun
bellebuddy,2022-11-08,google-hangouts,im in the library now
KnEx,2022-11-08,google-hangouts,kinda hungry
KnEx,2022-11-08,google-hangouts,I'm feeling like a 1 and 3 rn then
KnEx,2022-11-08,google-hangouts,hm
kp,2022-11-08,google-hangouts,dinner time
KnEx,2022-11-08,google-hangouts,when would anyone be 3
kp,2022-11-08,google-hangouts,I really should be 4
KnEx,2022-11-08,google-hangouts,how many ppl did you murk
kp,2022-11-08,google-hangouts,I’m 2 and 6
bellebuddy,2022-11-08,google-hangouts,I have transitioned to feeling like 6
CNsquared,2022-11-07,google-hangouts,to cause a little of 6
CNsquared,2022-11-07,google-hangouts,and then a little bit of 1
Hyru,2022-11-07,google-hangouts,That’s like illegal activity
Laeloria,2022-11-07,google-hangouts,shame i dont have a pic of that time eric cooked a dozen eggs bc he wasnt liking how the previous one would turn out
CNsquared,2022-11-07,google-hangouts,I wanna combine 4 and 5
KnEx,2022-11-07,google-hangouts,I wanna combine 1 and 6
kp,2022-11-07,google-hangouts,im feeling 1
kp,2022-11-07,google-hangouts,that sounds nice
KnEx,2022-11-07,google-hangouts,wanna take a nap
KnEx,2022-11-07,google-hangouts,I'm really feeling 6 rn
kp,2022-11-07,google-hangouts,Now who are you going after
Hyru,2022-11-07,google-hangouts,5
kp,2022-11-07,google-hangouts,she’s up in that strange looking library sniping people
bellebuddy,2022-11-07,google-hangouts,Yes anyone who crosses my path
Laeloria,2022-11-07,google-hangouts,everyone
KnEx,2022-11-07,google-hangouts,who do you feel like murking today man
bellebuddy,2022-11-07,google-hangouts,5
bellebuddy,2022-11-07,google-hangouts,ABDJSAJS
KnEx,2022-11-07,google-hangouts,6 is a mood
Laeloria,2022-11-07,google-hangouts,6
kp,2022-11-07,google-hangouts,
kp,2022-11-07,google-hangouts,But happy eric day everyone to celebrate everyone comment what Eric you’re feeling like today
kp,2022-11-07,google-hangouts,he would probably kill me if I did this in general
KnEx,2022-10-22,google-hangouts,lmao
Laeloria,2022-10-22,google-hangouts,hed say 1 if directly asked
Laeloria,2022-10-22,google-hangouts,11
Hyru,2022-10-22,google-hangouts,If he says dream is an 8/10
Hyru,2022-10-22,google-hangouts,Yikes.
KnEx,2022-10-22,google-hangouts,where does chance see himself on the 1 - 10 scale
KnEx,2022-10-22,google-hangouts,but it also gets me thinking
KnEx,2022-10-22,google-hangouts,seeing this again makes me sad
kp,2022-10-04,google-hangouts,😟
KnEx,2022-10-04,google-hangouts,this makes me sad to see
KnEx,2022-10-04,google-hangouts,:(
Laeloria,2022-10-04,google-hangouts,:(
CNsquared,2022-09-25,google-hangouts,It's easier to ask for forgiveness than permission
Laeloria,2022-09-25,google-hangouts,not sure
KnEx,2022-09-25,google-hangouts,tru
CNsquared,2022-09-25,google-hangouts,Sharing is caring
CNsquared,2022-09-25,google-hangouts,^
KnEx,2022-09-25,google-hangouts,if theyre not busy does that mean shes up for grabs?
Laeloria,2022-09-25,google-hangouts,they immediately have to stop and she gets kicked out at 4am
KnEx,2022-09-25,google-hangouts,lmao
bellebuddy,2022-09-25,google-hangouts,GETS BUSY 💀😭
Laeloria,2022-09-25,google-hangouts,so glad we dont have neighbours
CNsquared,2022-09-25,google-hangouts,Also so if you're roommate has their lady friend over and like gets busy
bellebuddy,2022-09-25,google-hangouts,What
Laeloria,2022-09-25,google-hangouts,our quiet hours are from 4am to 7am
KnEx,2022-09-25,google-hangouts,eat their walls
CNsquared,2022-09-25,google-hangouts,Can you like take it back if you want to use it?
bellebuddy,2022-09-25,google-hangouts,Next thing on the bucket list raid Aaron’s apt
Laeloria,2022-09-25,google-hangouts,they have a pc thats better
Laeloria,2022-09-25,google-hangouts,no
KnEx,2022-09-25,google-hangouts,do they ever go on your laptop
Laeloria,2022-09-25,google-hangouts,pretty much
KnEx,2022-09-25,google-hangouts,well thats horrible
KnEx,2022-09-25,google-hangouts,oh
Laeloria,2022-09-25,google-hangouts,if we arent using it
bellebuddy,2022-09-25,google-hangouts,Can we raid ur apt then
Laeloria,2022-09-25,google-hangouts,and yesterday my ra came in to give back a speaker he borrowed and just started playing on my roommates ps4
KnEx,2022-09-25,google-hangouts,if we arent?
Laeloria,2022-09-25,google-hangouts,oh yeah in my hour long roommate agreement we made the worst rules and said people can use basically anything if we arent
KnEx,2022-09-25,google-hangouts,i have actually its pretty fun
bellebuddy,2022-09-25,google-hangouts,That’s cruel actually
bellebuddy,2022-09-25,google-hangouts,No dawgs 😢
kp,2022-09-25,google-hangouts,That’s just sad😟
KnEx,2022-09-25,google-hangouts,no dogs :(
bellebuddy,2022-09-25,google-hangouts,That would b so unfortunate
KnEx,2022-09-25,google-hangouts,you hope kait loses her dogs?
CNsquared,2022-09-25,google-hangouts,Foot fetish
bellebuddy,2022-09-25,google-hangouts,GINGER BEER
bellebuddy,2022-09-25,google-hangouts,And I was like ur mom is a few inches?
Laeloria,2022-09-25,google-hangouts,ginger beer!
kp,2022-09-25,google-hangouts,What
bellebuddy,2022-09-25,google-hangouts,Why did I think of feet
kp,2022-09-25,google-hangouts,I can be taken swimming on the first date.
KnEx,2022-09-25,google-hangouts,ginger beer it then
kp,2022-09-25,google-hangouts,Yes
CNsquared,2022-09-25,google-hangouts,Is your make up water proof?
kp,2022-09-25,google-hangouts,Then I would just be my mom
CNsquared,2022-09-25,google-hangouts,I hope you lose 5 inches of height
Laeloria,2022-09-25,google-hangouts,like when we sleep
Laeloria,2022-09-25,google-hangouts,well in the singular room
kp,2022-09-25,google-hangouts,I’ll pour milk
CNsquared,2022-09-25,google-hangouts,You do?
kp,2022-09-25,google-hangouts,I would hope so goddamn
Laeloria,2022-09-25,google-hangouts,well we also have more space
CNsquared,2022-09-25,google-hangouts,Issok I'll just pour my water on kait when I see her next
bellebuddy,2022-09-25,google-hangouts,That sounds very crammed
Laeloria,2022-09-25,google-hangouts,oh yeah kaits also short
Laeloria,2022-09-25,google-hangouts,its kinda like sd again except we actually have stuff besides sleeping bags
KnEx,2022-09-25,google-hangouts,but like youre still taller than kait so she cant really say shit anyways
Laeloria,2022-09-25,google-hangouts,pop off short king
bellebuddy,2022-09-25,google-hangouts,EXCUSE ME
CNsquared,2022-09-25,google-hangouts,❤️
KnEx,2022-09-25,google-hangouts,alex short king tho
Laeloria,2022-09-25,google-hangouts,yeah
KnEx,2022-09-25,google-hangouts,cus god they never stop talking lol
KnEx,2022-09-25,google-hangouts,i thought there had to be at least like 3
KnEx,2022-09-25,google-hangouts,you only had 2 roomates?
kp,2022-09-25,google-hangouts,LMFAOOOOOOO
Laeloria,2022-09-25,google-hangouts,we’ve had 2 friends over for like 48 hours
KnEx,2022-09-25,google-hangouts,how many did you have originally?
Laeloria,2022-09-25,google-hangouts,oh yeah im basically at 4 roommates now
bellebuddy,2022-09-25,google-hangouts,I’m cryinf at this convo
Hyru,2022-09-25,google-hangouts,alex indeed a short king!
CNsquared,2022-09-25,google-hangouts,Your face does the job everytime
KnEx,2022-09-25,google-hangouts,short king!
CNsquared,2022-09-25,google-hangouts,Youre an expert at offending me kait
Hyru,2022-09-25,google-hangouts,short kings**
bellebuddy,2022-09-25,google-hangouts,i told my friend Alex’s height and she started laughing
bellebuddy,2022-09-25,google-hangouts,IM CRYINF
KnEx,2022-09-25,google-hangouts,theres a lotta short guys out there
kp,2022-09-25,google-hangouts,I hope that offends you <@399016350946820097>
Laeloria,2022-09-25,google-hangouts,huh
kp,2022-09-25,google-hangouts,I told my mom how short alex is and her eyes widened
kp,2022-09-25,google-hangouts,LOL
KnEx,2022-09-25,google-hangouts,or blake?
bellebuddy,2022-09-25,google-hangouts,LMAO
KnEx,2022-09-25,google-hangouts,then they remind you of alex?
bellebuddy,2022-09-25,google-hangouts,That is not man reminiscent
Hyru,2022-09-25,google-hangouts,mailman
Hyru,2022-09-25,google-hangouts,male man
bellebuddy,2022-09-25,google-hangouts,What if you find a small boy
KnEx,2022-09-25,google-hangouts,height really is the deciding factor of if someone reminds you of man ngl
bellebuddy,2022-09-25,google-hangouts,Aaron
bellebuddy,2022-09-25,google-hangouts,Thanks
Laeloria,2022-09-25,google-hangouts,small
bellebuddy,2022-09-25,google-hangouts,What aspect of them reminded you of me
bellebuddy,2022-09-25,google-hangouts,What
CNsquared,2022-09-25,google-hangouts,I see a lot of short Asian girls
CNsquared,2022-09-25,google-hangouts,Me
CNsquared,2022-09-25,google-hangouts,Thats what keeps happening to le
Laeloria,2022-09-25,google-hangouts,idk met someone that reminds me of man
CNsquared,2022-09-25,google-hangouts,Hm?
KnEx,2022-09-25,google-hangouts,how so
Laeloria,2022-09-25,google-hangouts,i basically have a second man now
bellebuddy,2022-09-24,google-hangouts,I see
Laeloria,2022-09-24,google-hangouts,well the nessie
Laeloria,2022-09-24,google-hangouts,i got tired of the old one
Laeloria,2022-09-24,google-hangouts,its my old one
bellebuddy,2022-09-24,google-hangouts,Why did u change ur profile photo to eyeball from dinosaur
KnEx,2022-09-24,google-hangouts,nice
Laeloria,2022-09-24,google-hangouts,but now more so
Laeloria,2022-09-24,google-hangouts,like he already kinda was one
Laeloria,2022-09-24,google-hangouts,alvin had an edible and is now an incredible sugar fiend
KnEx,2022-09-21,google-hangouts,dang bob lookin a little funny
bellebuddy,2022-09-21,google-hangouts,Bob did not slay
its_ash,2022-09-21,google-hangouts,Ew
its_ash,2022-09-21,google-hangouts,Ee
Laeloria,2022-09-21,google-hangouts,
KnEx,2022-09-21,google-hangouts,pls send bobs
bellebuddy,2022-09-21,google-hangouts,Bobs
Laeloria,2022-09-21,google-hangouts,pls send
KnEx,2022-09-21,google-hangouts,bobs and vegene
its_ash,2022-09-21,google-hangouts,bobs lol
CNsquared,2022-09-21,google-hangouts,Tacos*
CNsquared,2022-09-21,google-hangouts,Me too but now we go closer to border for bobs
its_ash,2022-09-21,google-hangouts,im just kinda glad you got back safely
bellebuddy,2022-09-21,google-hangouts,If ur not ok that’s means it was really bad lol
CNsquared,2022-09-21,google-hangouts,Pretty sure they are squatting in the house and are just selling off the abandoned things
CNsquared,2022-09-21,google-hangouts,I'm still questioning what happened
CNsquared,2022-09-21,google-hangouts,I'm not ok
CNsquared,2022-09-21,google-hangouts,High key you would have like not been ok
CNsquared,2022-09-21,google-hangouts,Vacuum
its_ash,2022-09-21,google-hangouts,what did you go for?
bellebuddy,2022-09-21,google-hangouts,I’m so glad I didn’t go with yg
CNsquared,2022-09-21,google-hangouts,Like this was actually gang land
bellebuddy,2022-09-21,google-hangouts,that sounds like a horror movie
CNsquared,2022-09-21,google-hangouts,And asked if we looking for the black ppl Hispanics or mixed
bellebuddy,2022-09-21,google-hangouts,LOLOLLL
CNsquared,2022-09-21,google-hangouts,Also the neighbor approached us
CNsquared,2022-09-21,google-hangouts,It's so hard to explain
CNsquared,2022-09-21,google-hangouts,Only a TV playing sponge bob
CNsquared,2022-09-21,google-hangouts,They had no lights on
CNsquared,2022-09-21,google-hangouts,And it smelt so bad
CNsquared,2022-09-21,google-hangouts,It's 5 kids
bellebuddy,2022-09-21,google-hangouts,What was it like inside 💀
CNsquared,2022-09-21,google-hangouts,For a Craigslist deal
CNsquared,2022-09-21,google-hangouts,Just went to the closest thing I've been to a crack house
Laeloria,2022-09-20,google-hangouts,they werent just gordy they were full of gords
Laeloria,2022-09-20,google-hangouts,alex and i has a teammate called gordful
bellebuddy,2022-09-20,google-hangouts,*gordius
CNsquared,2022-09-20,google-hangouts,Gordy
CNsquared,2022-09-20,google-hangouts,
Laeloria,2022-09-20,google-hangouts,but you can if you want
Laeloria,2022-09-20,google-hangouts,so you dont have to read it
KnEx,2022-09-20,google-hangouts,yeah
KnEx,2022-09-20,google-hangouts,but you can click to show
Hyru,2022-09-20,google-hangouts,then u click to reveal message
Hyru,2022-09-20,google-hangouts,yeah
Hyru,2022-09-20,google-hangouts,it shows as like x
CNsquared,2022-09-20,google-hangouts,It show up as x
CNsquared,2022-09-20,google-hangouts,Huh
KnEx,2022-09-20,google-hangouts,whats the point in blocking them then
KnEx,2022-09-20,google-hangouts,oh what you can still read ppl messages that you blocked?
KnEx,2022-09-20,google-hangouts,lol
kp,2022-09-20,google-hangouts,you slipped up matt no taking it back
Anthos,2022-09-20,google-hangouts,my brain cells dying from processing this conversation
KnEx,2022-09-20,google-hangouts,yall hear smthn?
kp,2022-09-20,google-hangouts,im so great
kp,2022-09-20,google-hangouts,thats so great
kp,2022-09-20,google-hangouts,im glad im such a giant impact in your life
KnEx,2022-09-20,google-hangouts,by ridding it of you
KnEx,2022-09-20,google-hangouts,im trying to change mine
KnEx,2022-09-20,google-hangouts,im not trying to change your life
kp,2022-09-20,google-hangouts,also that would not change my life that drastically i would just see less no homo jokes
kp,2022-09-20,google-hangouts,i havent said anything yet LMAO
KnEx,2022-09-20,google-hangouts,just you kait
KnEx,2022-09-20,google-hangouts,im going to block
Anthos,2022-09-20,google-hangouts,:(
Hyru,2022-09-20,google-hangouts,its a miracle i havent ghosted yall\
KnEx,2022-09-20,google-hangouts,i ignore ppl that annoy me
KnEx,2022-09-20,google-hangouts,watch me
kp,2022-09-20,google-hangouts,no you wont💀
KnEx,2022-09-20,google-hangouts,ill ghost all of you
KnEx,2022-09-20,google-hangouts,do it
kp,2022-09-20,google-hangouts,yeah i agree
Anthos,2022-09-20,google-hangouts,lol we should all come to the consensus to bully matt
Laeloria,2022-09-20,google-hangouts,yeah it was
kp,2022-09-20,google-hangouts,no ofc not lol
Anthos,2022-09-20,google-hangouts,was that directed at me lmao
kp,2022-09-20,google-hangouts,i bully you back
kp,2022-09-20,google-hangouts,hey hey
Anthos,2022-09-20,google-hangouts,bully by association
KnEx,2022-09-20,google-hangouts,cus he has nothing to do with it
Anthos,2022-09-20,google-hangouts,since when do you apologize haha
KnEx,2022-09-20,google-hangouts,*sorry eric lol*
Anthos,2022-09-20,google-hangouts,pftttttt
KnEx,2022-09-20,google-hangouts,no wonder its so easy to bully her
Anthos,2022-09-20,google-hangouts,I feel like kait has gotten more like eric over time
Anthos,2022-09-20,google-hangouts,goddamn
kp,2022-09-20,google-hangouts,L
kp,2022-09-20,google-hangouts,youre too small
kp,2022-09-20,google-hangouts,oh yourself
kp,2022-09-20,google-hangouts,of what
KnEx,2022-09-20,google-hangouts,too small
kp,2022-09-20,google-hangouts,i will kick
kp,2022-09-20,google-hangouts,giving birth aint cool
KnEx,2022-09-20,google-hangouts,its the only ones she can do
Anthos,2022-09-20,google-hangouts,also low blows ain’t cool
Anthos,2022-09-20,google-hangouts,kait I want you to know that I’ll be rooting for you but I fully expect matt to win
kp,2022-09-20,google-hangouts,very quickly
kp,2022-09-20,google-hangouts,i could tap one small part of you and you would be on the ground in pain
KnEx,2022-09-20,google-hangouts,you wont get the chance to
KnEx,2022-09-20,google-hangouts,i dont think you know how fast i am kait
kp,2022-09-20,google-hangouts,bc im gonna kick you in the nuts
kp,2022-09-20,google-hangouts,im also down
Laeloria,2022-09-20,google-hangouts,$15 for in person $12.50 for zoom call watchparty
CNsquared,2022-09-20,google-hangouts,We should sell tickets
CNsquared,2022-09-20,google-hangouts,Aight
KnEx,2022-09-20,google-hangouts,im down
Laeloria,2022-09-20,google-hangouts,ngl i think that sounds more unfair?
Laeloria,2022-09-20,google-hangouts,if that floats your boat
kp,2022-09-20,google-hangouts,what if we physically fought each other
kp,2022-09-20,google-hangouts,interesting
Laeloria,2022-09-20,google-hangouts,all different genres
Laeloria,2022-09-20,google-hangouts,5 games neither of you have played
KnEx,2022-09-20,google-hangouts,i mean theres different types of games on roblox tho
kp,2022-09-20,google-hangouts,that sounds unfair
Laeloria,2022-09-20,google-hangouts,series of 5 games and whoever wins more wins
Laeloria,2022-09-20,google-hangouts,you guys should resolve by having a roblox 1v1
KnEx,2022-09-20,google-hangouts,YOU SUCK
KnEx,2022-09-20,google-hangouts,YOU
kp,2022-09-20,google-hangouts,u
KnEx,2022-09-20,google-hangouts,you
KnEx,2022-09-20,google-hangouts,no
kp,2022-09-20,google-hangouts,u suck
kp,2022-09-20,google-hangouts,nah
KnEx,2022-09-20,google-hangouts,no you suck
kp,2022-09-20,google-hangouts,sucks for u
KnEx,2022-09-20,google-hangouts,i came here to do the abusing
KnEx,2022-09-20,google-hangouts,damn i didnt come here to be abused
kp,2022-09-20,google-hangouts,idiot
kp,2022-09-20,google-hangouts,duh
kp,2022-09-20,google-hangouts,then W
kp,2022-09-20,google-hangouts,the line is someone dying
KnEx,2022-09-20,google-hangouts,what if its a good life change
kp,2022-09-20,google-hangouts,everytime a life change happens we could do that now
Hyru,2022-09-20,google-hangouts,its an F chain
KnEx,2022-09-20,google-hangouts,im sorry
KnEx,2022-09-20,google-hangouts,thats unhealthy
KnEx,2022-09-20,google-hangouts,damn did i start that
kp,2022-09-20,google-hangouts,F
its_ash,2022-09-20,google-hangouts,F
bellebuddy,2022-09-20,google-hangouts,F
Laeloria,2022-09-20,google-hangouts,F
Hyru,2022-09-20,google-hangouts,F
CNsquared,2022-09-20,google-hangouts,F
KnEx,2022-09-20,google-hangouts,F
CNsquared,2022-09-20,google-hangouts,It's been 1 hour
CNsquared,2022-09-20,google-hangouts,Well
Hyru,2022-09-20,google-hangouts,yall not talking anymore huh
CNsquared,2022-09-20,google-hangouts,Digital
Laeloria,2022-09-20,google-hangouts,damn and shes not even irl anymore
CNsquared,2022-09-20,google-hangouts,And sniffling
CNsquared,2022-09-20,google-hangouts,Man is so sad that she is crying
kp,2022-09-20,google-hangouts,Oh fuck
Hyru,2022-09-20,google-hangouts,i have some time rn before i go study for my exam tmr
Hyru,2022-09-20,google-hangouts,up to u
CNsquared,2022-09-20,google-hangouts,🙃
CNsquared,2022-09-20,google-hangouts,More explaintion in call if just wanted to let y'all know
Hyru,2022-09-20,google-hangouts,just making ur really ok with that choice
Hyru,2022-09-20,google-hangouts,aight bro
CNsquared,2022-09-20,google-hangouts,Issok tho
CNsquared,2022-09-20,google-hangouts,Yep yep yep
Hyru,2022-09-20,google-hangouts,"i mean if u thought it out then its alright ig, cant really undo it now"
CNsquared,2022-09-20,google-hangouts,Yeah
CNsquared,2022-09-20,google-hangouts,Yeay
Hyru,2022-09-20,google-hangouts,you talked to her abt it before doing it? or the idea of it?
Hyru,2022-09-20,google-hangouts,and u thought this over carefully yeah?
Hyru,2022-09-20,google-hangouts,bruh
CNsquared,2022-09-20,google-hangouts,I think
CNsquared,2022-09-20,google-hangouts,Uh yeah?
Hyru,2022-09-20,google-hangouts,but is she fine bro
Hyru,2022-09-20,google-hangouts,hhhhhhh
CNsquared,2022-09-20,google-hangouts,We shall see how it plays out
CNsquared,2022-09-20,google-hangouts,I mean idk it's fine
Hyru,2022-09-20,google-hangouts,did u guys end on good terms?
Hyru,2022-09-20,google-hangouts,or smth
Hyru,2022-09-20,google-hangouts,then u do it before u leave
CNsquared,2022-09-20,google-hangouts,You're cap
CNsquared,2022-09-20,google-hangouts,To la
CNsquared,2022-09-20,google-hangouts,Then I have to go
CNsquared,2022-09-20,google-hangouts,But
Hyru,2022-09-20,google-hangouts,thats cap
CNsquared,2022-09-20,google-hangouts,Oh
Hyru,2022-09-20,google-hangouts,rather than over phone
Hyru,2022-09-20,google-hangouts,woulda been better to do it in person
Hyru,2022-09-20,google-hangouts,well i meant like
CNsquared,2022-09-20,google-hangouts,I have ppl over rn
CNsquared,2022-09-20,google-hangouts,She didn't like hanging out with yall
Hyru,2022-09-20,google-hangouts,but like over phone tho
Hyru,2022-09-20,google-hangouts,ah okok
CNsquared,2022-09-20,google-hangouts,Chilll
Hyru,2022-09-20,google-hangouts,what happened
CNsquared,2022-09-20,google-hangouts,IT WAS LIKE 1 HOUR AGO
Hyru,2022-09-20,google-hangouts,smth u tell us when it happens
Hyru,2022-09-20,google-hangouts,is like
Hyru,2022-09-20,google-hangouts,this shit
Hyru,2022-09-20,google-hangouts,this
Hyru,2022-09-20,google-hangouts,bruh
CNsquared,2022-09-20,google-hangouts,Oh so me and Lynne for realizes broke up bte
bellebuddy,2022-09-15,google-hangouts,LOL
CNsquared,2022-09-15,google-hangouts,¯\_(ツ)_/¯
CNsquared,2022-09-15,google-hangouts,Yeah but
KnEx,2022-09-15,google-hangouts,dang I mean it is irvine
CNsquared,2022-09-15,google-hangouts,I got scared cause I forgot how close they are
CNsquared,2022-09-15,google-hangouts,
Anthos,2022-09-12,google-hangouts,lmao kait the night owl
kp,2022-09-12,google-hangouts,i just fell asleep that late LMAO
kp,2022-09-12,google-hangouts,oh yk i do remember that
Anthos,2022-09-12,google-hangouts,maybe she went to the bathroom and saw the empty bed and went yeah that looks comfy
bellebuddy,2022-09-12,google-hangouts,Nobody would know
bellebuddy,2022-09-12,google-hangouts,It’s ok
Anthos,2022-09-12,google-hangouts,I just make up words at this point
bellebuddy,2022-09-12,google-hangouts,Idk
bellebuddy,2022-09-12,google-hangouts,That’s also scary
Anthos,2022-09-12,google-hangouts,is that the past tense
bellebuddy,2022-09-12,google-hangouts,Maybe
Anthos,2022-09-12,google-hangouts,maybe she slept walked
bellebuddy,2022-09-12,google-hangouts,But you were there when I woke up lol
bellebuddy,2022-09-12,google-hangouts,Well cuz u weren’t there at 4am
kp,2022-09-12,google-hangouts,LOL i actually don't remember that what
Anthos,2022-09-12,google-hangouts,kp fs
Anthos,2022-09-12,google-hangouts,kait pulling a kim possible?
bellebuddy,2022-09-12,google-hangouts,I remember waking up one morning and kait teleported to the bed
bellebuddy,2022-09-12,google-hangouts,TENDERIZING?
Laeloria,2022-09-12,google-hangouts,and in the air
Laeloria,2022-09-12,google-hangouts,i remember tenderizing mans body on the floor
kp,2022-09-12,google-hangouts,i remember my body stiffening on the floor
CNsquared,2022-09-12,google-hangouts,The memories
CNsquared,2022-09-12,google-hangouts,
KnEx,2022-09-09,google-hangouts,i dont think so
its_ash,2022-09-09,google-hangouts,"So just to make sure, we aren't doing anything today?"
Laeloria,2022-09-09,google-hangouts,yeah ill head back in a bit
CNsquared,2022-09-09,google-hangouts,whenevr you free then ?
CNsquared,2022-09-09,google-hangouts,lol
Laeloria,2022-09-09,google-hangouts,like ive just been chilling here
Laeloria,2022-09-09,google-hangouts,i just ate so im not back yet
CNsquared,2022-09-09,google-hangouts,If you can
Laeloria,2022-09-09,google-hangouts,rn?
CNsquared,2022-09-09,google-hangouts,Pc
CNsquared,2022-09-09,google-hangouts,Aaron you wanna play like 2 games of apex and get to diamond so I can disassemble my pv
Laeloria,2022-09-09,google-hangouts,yeah
CNsquared,2022-09-09,google-hangouts,Lmao I meant out tomorrow cause hanging out you dimwits
Laeloria,2022-09-09,google-hangouts,my reaction to this conversation
Laeloria,2022-09-09,google-hangouts,https://media.discordapp.net/attachments/1017740952875565066/1017741653257232454/unknown.png
kp,2022-09-09,google-hangouts,You guys can hang out like midday still lmfao
CNsquared,2022-09-09,google-hangouts,Well like hang out tomorrow
Hyru,2022-09-09,google-hangouts,No shotticus
KnEx,2022-09-09,google-hangouts,so no more hanging out then
Hyru,2022-09-09,google-hangouts,Damge
CNsquared,2022-09-09,google-hangouts,Probs gonna be out tomorrow night
Laeloria,2022-09-09,google-hangouts,i packed the night before i left
kp,2022-09-09,google-hangouts,Nice one
CNsquared,2022-09-09,google-hangouts,Sunday
kp,2022-09-09,google-hangouts,Don’t you leave like tomorrow or sunday
KnEx,2022-09-09,google-hangouts,aight
Laeloria,2022-09-09,google-hangouts,you guys should help alex pack
its_ash,2022-09-09,google-hangouts,But also my mom said yea to dumpling making tmr if j clean good enough today
its_ash,2022-09-09,google-hangouts,I'm fine with that
its_ash,2022-09-09,google-hangouts,So nothing today?
its_ash,2022-09-09,google-hangouts,Hm
CNsquared,2022-09-09,google-hangouts,So I think I pack
CNsquared,2022-09-09,google-hangouts,I kinda forgot to pack
its_ash,2022-09-09,google-hangouts,What're we doing today?
KnEx,2022-09-09,google-hangouts,fuk=aaloya'
Laeloria,2022-09-08,google-hangouts,stuff like that is posted a lot
kp,2022-09-08,google-hangouts,Public access to information ig
Anthos,2022-09-08,google-hangouts,why was that posted on twitter
Anthos,2022-09-08,google-hangouts,oh shit
kp,2022-09-08,google-hangouts,Yo??
kp,2022-09-08,google-hangouts,Um
bellebuddy,2022-09-08,google-hangouts,Just a cute fit to the graveyard 🫶🏻
bellebuddy,2022-09-08,google-hangouts,LMAO
Anthos,2022-09-08,google-hangouts,forget the flash—aaron power walking is way faster
Laeloria,2022-09-08,google-hangouts,yes
Anthos,2022-09-08,google-hangouts,did you guys make it to mini golf lmao
Thew,2022-09-08,google-hangouts,Have fun
Thew,2022-09-08,google-hangouts,Sorry I'm not going
Anthos,2022-09-08,google-hangouts,assert your dominance
Anthos,2022-09-08,google-hangouts,more incentive to stomp on kids
Laeloria,2022-09-08,google-hangouts,id be 6’ tall with them
Laeloria,2022-09-08,google-hangouts,sick
kp,2022-09-08,google-hangouts,3-4 inches ?
Laeloria,2022-09-08,google-hangouts,how tall are your platforms
Anthos,2022-09-08,google-hangouts,🧐
kp,2022-09-08,google-hangouts,Legit that’s what I was doing
Laeloria,2022-09-08,google-hangouts,graveyard to graveyard
Anthos,2022-09-08,google-hangouts,one foot in the grave
kp,2022-09-08,google-hangouts,my feet were dying
kp,2022-09-08,google-hangouts,I wore them to the graveyard last week
kp,2022-09-08,google-hangouts,Not a great idea
Laeloria,2022-09-08,google-hangouts,stomp on all those little kids waiting on the freeway
Anthos,2022-09-08,google-hangouts,and their dreams
Anthos,2022-09-08,google-hangouts,borrow kait’s platform boots and stomp on little kids on your way here
Laeloria,2022-09-08,google-hangouts,i walk very aggressively already
Anthos,2022-09-08,google-hangouts,<@551191555411804171> power walk
Laeloria,2022-09-08,google-hangouts,and 24 hours is pushing it cause thats no rest
Laeloria,2022-09-08,google-hangouts,yeah we might have to meet 6pm tomorrow tho
Anthos,2022-09-08,google-hangouts,can’t you stalk him on life 360
Anthos,2022-09-08,google-hangouts,why would I know
Anthos,2022-09-08,google-hangouts,0:21
Anthos,2022-09-08,google-hangouts,https://open.spotify.com/track/2lD6AoA8qf2t4Dkf2TcmNK?si=mwlLDrW1QlS8kkdDx919qQ&context=spotify%3Asearch%3Arigamortus
CNsquared,2022-09-08,google-hangouts,Where is he
kp,2022-09-08,google-hangouts,could u walk
Laeloria,2022-09-08,google-hangouts,i might need a ride
Laeloria,2022-09-08,google-hangouts,well you guys
Laeloria,2022-09-08,google-hangouts,when do we meet up
Laeloria,2022-09-08,google-hangouts,its ur plan kait
Anthos,2022-09-08,google-hangouts,what
Anthos,2022-09-08,google-hangouts,I agree they do suck
kp,2022-09-08,google-hangouts,Oml you guys suck should we meet at 6 or later
kp,2022-09-07,google-hangouts,Okay Otto Warmbier
Laeloria,2022-09-07,google-hangouts,a lil labor camp action?
KnEx,2022-09-07,google-hangouts,if we go to the right place
KnEx,2022-09-07,google-hangouts,i think housing will be free tho
Laeloria,2022-09-07,google-hangouts,we come back with 50 new diseases
Laeloria,2022-09-07,google-hangouts,big brain
KnEx,2022-09-07,google-hangouts,ohhh lets take a year long vacation to north korea
Laeloria,2022-09-07,google-hangouts,can we go to serbia too
KnEx,2022-09-07,google-hangouts,maybe even north korea
KnEx,2022-09-07,google-hangouts,while were at it lets stop in russia
CNsquared,2022-09-07,google-hangouts,Don't forget china
kp,2022-09-07,google-hangouts,Also god forbid you guys go on your International Korea/Japan trip someday because you all suck at planning
